ID;NAME;VARIABLE;SRC;VALUE;CURRENCY;REFYEAR
18976475;KONE;ASSETS;https://www.kone.com/en/Images/KONE_Annual%20Review_2024_tcm17-134328.pdf;9284000000;EUR;2024
18976475;KONE;WEBSITE;https://www.kone.com/en/;https://www.kone.com/en/;N/A;2024
18976475;KONE;ACTIVITY;https://www.kone.com/en/Images/KONE_Annual%20Review_2024_tcm17-134328.pdf;C28;N/A;2024
18980415;MICROSOFT CORPORATION;COUNTRY;https://en.wikipedia.org/wiki/Microsoft_campus;US;N/A;2024
18980415;MICROSOFT CORPORATION;EMPLOYEES;https://macrotrends.net/stocks/charts/MSFT/microsoft/number-of-employees;228000;N/A;2024
18980415;MICROSOFT CORPORATION;TURNOVER;https://www.microsoft.com/investor/reports/ar24/index.html;245000000000;USD;2024
18980415;MICROSOFT CORPORATION;ASSETS;https://macrotrends.net/stocks/charts/MSFT/microsoft/total-assets;512163000000;USD;2024
18980415;MICROSOFT CORPORATION;WEBSITE;https://www.microsoft.com/it-it;https://www.microsoft.com/it-it;N/A;2024
18980415;MICROSOFT CORPORATION;ACTIVITY;https://www.lobbyregister.bundestag.de/media/3f/29/489042/2024_Annual_Report-2.pdf;J62;N/A;2024
18981199;GSK PLC;COUNTRY;https://www.gsk.com/en-gb/contact-us/;GB;N/A;2024
18981199;GSK PLC;EMPLOYEES;https://macrotrends.net/stocks/charts/GSK/gsk/number-of-employees;68629;N/A;2024
18981199;GSK PLC;TURNOVER;https://www.gsk.com/en-gb/investors/financial-reports/annual-report-2024/;31400000000;GBP;2024
18981199;GSK PLC;ASSETS;https://www.macrotrends.net/stocks/charts/GSK/gsk/total-assets;75988000000;USD;2024
18981199;GSK PLC;WEBSITE;https://www.gsk.com/en-gb/home/;https://www.gsk.com/en-gb/home/;N/A;2024
18981199;GSK PLC;ACTIVITY;https://www.gsk.com/media/kqspo2ak/financial-statements-2024.pdf;Q86;N/A;2024
18984365;NOKIA;COUNTRY;https://en.wikipedia.org/wiki/Nokia;FI;N/A;2024
18984365;NOKIA;EMPLOYEES;https://www.statista.com/statistics/275358/number-of-nokia-employees-since-2005/;80361;N/A;2024
18984365;NOKIA;TURNOVER;https://www.nokia.com/newsroom/nokia-corporation-financial-report-for-q4-and-full-year-2024/;19220000000;EUR;2024
18984365;NOKIA;ASSETS;https://www.macrotrends.net/stocks/charts/NOK/nokia/total-assets;42363000000;USD;2024
18984365;NOKIA;WEBSITE;https://www.nokia.com/;https://www.nokia.com/;N/A;2024
18984365;NOKIA;ACTIVITY;https://www.nokia.com/newsroom/nokia-has-published-its-nokia-in-2024-annual-report-and-filed-its-annual-report-on-form-20-f-for-2024/;J63;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;COUNTRY;https://en.wikipedia.org/wiki/Mondelez_International;US;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;EMPLOYEES;https://en.wikipedia.org/wiki/Mondelez_International;90000;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;TURNOVER;https://ir.mondelezinternational.com/news-releases/news-release-details/mondelez-international-reports-q4-and-fy-2024-results;36441000000;USD;2024
18984744;MONDELEZ INTERNATIONAL INC.;ASSETS;https://companiesmarketcap.com/mondelez/total-assets/;68490000000;USD;2024
18984744;MONDELEZ INTERNATIONAL INC.;WEBSITE;https://www.mondelezinternational.com/;https://www.mondelezinternational.com/;N/A;2024
18984744;MONDELEZ INTERNATIONAL INC.;ACTIVITY;https://www.mondelezinternational.com/Investors/Financials/Annual-Reports/;C10;N/A;2024
18986164;TELEFONICA;COUNTRY;https://en.wikipedia.org/wiki/Telefonica_S.A.;ES;N/A;2024
18986164;TELEFONICA;EMPLOYEES;https://www.telefonica.com/en/about-us/main-data/;100870;N/A;2024
18986164;TELEFONICA;TURNOVER;https://www.telefonica.com/en/communication-room/press-room/telefonica-increases-revenue-e41315-million-2024-meets-financial-targets/;41315000000;EUR;2024
18986164;TELEFONICA;ASSETS;https://www.telefonica.com/en/wp-content/uploads/sites/5/2025/02/Individual-Annual-Accounts-2024.pdf;63453000000;EUR;2024
18986164;TELEFONICA;WEBSITE;https://www.telefonica.com/en/;https://www.telefonica.com/en/;N/A;2024
18986164;TELEFONICA;ACTIVITY;https://www.telefonica.com/en/wp-content/uploads/sites/5/2025/03/consolidated-management-report.pdf;J61;N/A;2024
18987927;ENI S P A;COUNTRY;https://www.eni.com/en-IT/contacts.html;IT;N/A;2024
18987927;ENI S P A;EMPLOYEES;https://www.macrotrends.net/stocks/charts/E/eni-spa/number-of-employees;32492;N/A;2024
18987927;ENI S P A;TURNOVER;https://www.eni.com/en-IT/media/press-release/2025/02/2024-fourth-quarter-results.html;14300000000;EUR;2024
18987927;ENI S P A;ASSETS;https://www.eni.com/content/dam/enicom/documents/press-release/migrated/2025-en/03/pr-annual-report-2024.pdf;146939000000;EUR;2024
18987927;ENI S P A;WEBSITE;https://www.eni.com/en-IT/home.html;https://www.eni.com/en-IT/home.html;N/A;2024
18987927;ENI S P A;ACTIVITY;https://www.eni.com/content/dam/enicom/documents/eng/reports/2024/ar-2024/Annual-Report-2024.pdf;B06;N/A;2024
18988574;ARCELORMITTAL;COUNTRY;https://en.wikipedia.org/wiki/ArcelorMittal;LU;N/A;2024
18988574;ARCELORMITTAL;EMPLOYEES;https://corporate.arcelormittal.com/about/;125416;N/A;2024
18988574;ARCELORMITTAL;TURNOVER;https://corporate.arcelormittal.com/media/press-releases/arcelormittal-reports-fourth-quarter-2024-results/;62441000000;USD;2024
18988574;ARCELORMITTAL;ASSETS;https://corporate.arcelormittal.com/media/ckmb2xti/arcelormittal-factbook-2024.pdf;94547000000;USD;2024
18988574;ARCELORMITTAL;WEBSITE;https://corporate.arcelormittal.com/;https://corporate.arcelormittal.com/;N/A;2024
18988574;ARCELORMITTAL;ACTIVITY;https://corporate-cm-prod.arcelormittal.com/media/if0baqyg/annual-report-2024.pdf;C24;N/A;2024
18990015;HEIDELBERGCEMENT;COUNTRY;https://en.wikipedia.org/wiki/Heidelberg_Materials;DE;N/A;2024
18990015;HEIDELBERGCEMENT;EMPLOYEES;https://www.heidelbergmaterials.com/en/company;51000;N/A;2024
18990015;HEIDELBERGCEMENT;TURNOVER;https://www.heidelbergmaterials.com/en/pr-2025-02-25;21200000000;EUR;2024
18990015;HEIDELBERGCEMENT;ASSETS;https://www.heidelbergmaterials.com/sites/default/files/2025-03/HM_Annual_Financial_Statements_2024.pdf;28388000000;EUR;2024
18990015;HEIDELBERGCEMENT;WEBSITE;https://www.heidelbergmaterials.com/en;https://www.heidelbergmaterials.com/en;N/A;2024
18990015;HEIDELBERGCEMENT;ACTIVITY;https://www.heidelbergmaterials.com/sites/default/files/2025-03/HM_Annual_Financial_Statements_2024.pdf;C23;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);COUNTRY;https://en.wikipedia.org/wiki/IBM;US;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);EMPLOYEES;https://www.statista.com/statistics/265007/number-of-employees-at-ibm-since-2000/;270300;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);TURNOVER;https://newsroom.ibm.com/2025-01-29-IBM-RELEASES-FOURTH-QUARTER-RESULTS;62800000000;USD;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);ASSETS;https://macrotrends.net/stocks/charts/IBM/ibm/total-assets;137175000000;USD;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);WEBSITE;https://www.ibm.com/;https://www.ibm.com/;N/A;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);ACTIVITY;https://www.ibm.com/investor/att/pdf/IBM_Annual_Report_2022.pdf;J63;N/A;2024
18997891;MEDTRONIC PLC;COUNTRY;https://en.wikipedia.org/wiki/Medtronic;IE;N/A;2024
18997891;MEDTRONIC PLC;EMPLOYEES;https://en.wikipedia.org/wiki/Medtronic;95000;N/A;2024
18997891;MEDTRONIC PLC;TURNOVER;https://news.medtronic.com/2024-05-23-Medtronic-reports-full-year-and-fourth-quarter-fiscal-2024-financial-results-announces-dividend-increase;32364000000;USD;2024
18997891;MEDTRONIC PLC;ASSETS;https://macrotrends.net/stocks/charts/MDT/medtronic/total-assets;89981000000;USD;2024
18997891;MEDTRONIC PLC;WEBSITE;https://www.medtronic.com/;https://www.medtronic.com/;N/A;2024
18997891;MEDTRONIC PLC;ACTIVITY;https://filecache.investorroom.com/mr5ir_medtronic/781/MEDTRONIC%20PLC_10K_2024%20ARS.pdf;Q86;N/A;2024
19004631;NESTLE S.A.;COUNTRY;https://www.nestle.com/about/overview/global-addresses;CH;N/A;2024
19004631;NESTLE S.A.;EMPLOYEES;https://www.statista.com/statistics/255203/total-number-of-nestle-employees-worldwide/;277000;N/A;2024
19004631;NESTLE S.A.;TURNOVER;https://www.nestle.com/sites/default/files/2025-02/annual-review-2024-en.pdf;91400000000;CHF;2024
19004631;NESTLE S.A.;ASSETS;https://www.macrotrends.net/stocks/charts/NSRGY/nestle-sa/total-assets;158190000000;USD;2024
19004631;NESTLE S.A.;WEBSITE;https://www.nestle.com/;https://www.nestle.com/;N/A;2024
19004631;NESTLE S.A.;ACTIVITY;https://www.nestle.com/sites/default/files/2025-02/2024-financial-statements-en.pdf;C10;N/A;2024
19011564;SODIM;COUNTRY;https://www.creditsafe.com/business-index/en-gb/company/sodim-fr08040609;BE;N/A;2024
19011564;SODIM;EMPLOYEES;https://www.basf.com/global/en/media/news-releases/2024/07/p-24-237;112000;N/A;2024
19011564;SODIM;TURNOVER;https://investor.jazzpharma.com/news-releases/news-release-details/jazz-pharmaceuticals-announces-full-year-and-fourth-quarter-2024;4068950000;USD;2024
19011564;SODIM;ASSETS;https://doclib.ngxgroup.com/Financial_NewsDocs/43267_NASCON_ALLIED_INDUSTRIES_PLC-FY_2024_RESULT_STATEMENT__CORPORATE_ACTIONS_MARCH_2025.pdf;78502000000;NGN;2024
19011564;SODIM;WEBSITE;https://sodimtp-gabon.com/en/;https://sodimtp-gabon.com/en/;N/A;2024
19011564;SODIM;ACTIVITY;https://www.gruppoacea.it/content/dam/acea-corporate/acea-foundation/pdf/en/company/investors/2025/reports/2024-consolidated-financial-statements.pdf;E36;N/A;2024
19013259;META PLATFORMS INC.;COUNTRY;https://en.wikipedia.org/wiki/Meta_Platforms;US;N/A;2024
19013259;META PLATFORMS INC.;EMPLOYEES;https://www.statista.com/statistics/273563/number-of-facebook-employees/;74067;N/A;2024
19013259;META PLATFORMS INC.;TURNOVER;https://www.statista.com/statistics/277229/facebooks-annual-revenue-and-net-income/;164501000000;USD;2024
19013259;META PLATFORMS INC.;ASSETS;https://www.statista.com/statistics/1505601/meta-platforms-inc-total-assets/;276050000000;USD;2024
19013259;META PLATFORMS INC.;WEBSITE;https://www.meta.com/about/?srsltid=AfmBOorIB5BFUbOw0ryKwXvX6l3-2iEutK6KwWRWZIDvn1bLDyOWN-J8;https://www.meta.com/about/?srsltid=AfmBOorIB5BFUbOw0ryKwXvX6l3-2iEutK6KwWRWZIDvn1bLDyOWN-J8;N/A;2024
19013259;META PLATFORMS INC.;ACTIVITY;https://d18rn0p25nwr6d.cloudfront.net/CIK-0001326801/a8eb8302-b52c-4db5-964f-a2d796c05f4b.pdf;J63;N/A;2024
19017221;NOVOMATIC GROUP;COUNTRY;https://en.wikipedia.org/wiki/Novomatic;AT;N/A;2024
19017221;NOVOMATIC GROUP;EMPLOYEES;https://www.novomatic.com/sites/default/files/2025-04/NOVOMATIC_Company_Report_2024_EN.pdf;26200;N/A;2024
19017221;NOVOMATIC GROUP;TURNOVER;https://www.novomatic.com/en/explore-novomatic/about-novomatic;3500000000;EUR;2024
19017221;NOVOMATIC GROUP;ASSETS;;;;
19017221;NOVOMATIC GROUP;WEBSITE;https://www.novomatic.com/en;https://www.novomatic.com/en;N/A;2024
19017221;NOVOMATIC GROUP;ACTIVITY;https://www.novomatic.com/en;R93;N/A;2024
19019578;HUSQVARNA AB;COUNTRY;https://www.husqvarnagroup.com/en/contacts;SE;N/A;2024
19019578;HUSQVARNA AB;EMPLOYEES;https://stockanalysis.com/quote/sto/HUSQ.A/employees/;11166;N/A;2024
19019578;HUSQVARNA AB;TURNOVER;https://www.husqvarnagroup.com/en/report/year-end-report-january-december-2024;48352000000;SEK;2024
19019578;HUSQVARNA AB;ASSETS;https://ycharts.com/companies/HSQVY/assets;5153000000;USD;2024
19019578;HUSQVARNA AB;WEBSITE;https://www.husqvarnagroup.com/en;https://www.husqvarnagroup.com/en;N/A;2024
19019578;HUSQVARNA AB;ACTIVITY;https://mb.cision.com/Main/996/4132400/3374289.pdf;C28;N/A;2024
19031780;WALT DISNEY COMPANY (THE);COUNTRY;https://en.wikipedia.org/wiki/The_Walt_Disney_Company;US;N/A;2024
19031780;WALT DISNEY COMPANY (THE);EMPLOYEES;https://macrotrends.net/stocks/charts/DIS/disney/number-of-employees;233000;N/A;2024
19031780;WALT DISNEY COMPANY (THE);TURNOVER;https://thewaltdisneycompany.com/the-walt-disney-company-reports-fourth-quarter-and-full-year-earnings-for-fiscal-2024/;91361000000;USD;2024
19031780;WALT DISNEY COMPANY (THE);ASSETS;https://www.statista.com/statistics/193136/total-assets-of-the-walt-disney-company-since-2006/;196220000000;USD;2024
19031780;WALT DISNEY COMPANY (THE);WEBSITE;https://thewaltdisneycompany.com/;https://thewaltdisneycompany.com/;N/A;2024
19031780;WALT DISNEY COMPANY (THE);ACTIVITY;https://thewaltdisneycompany.com/app/uploads/2025/01/2024-Annual-Report.pdf;J60;N/A;2024
19032544;RETHMANN;COUNTRY;https://en.wikipedia.org/wiki/Rethmann;DE;N/A;2024
19032544;RETHMANN;EMPLOYEES;https://en.wikipedia.org/wiki/Rethmann;100000;N/A;2024
19032544;RETHMANN;TURNOVER;https://en.wikipedia.org/wiki/Rethmann;24500000000;EUR;2024
19032544;RETHMANN;ASSETS;https://regnskaber.cvrapi.dk/70001091/amNsb3VkczovLzAzL2FiL2MyL2M1L2NjLzJmYjktNDcyZS04NzhjLTQwZGIwM2MwNDZlOA.pdf;214108000;DKK;2024
19032544;RETHMANN;WEBSITE;https://www.rethmann-gruppe.de/en/;https://www.rethmann-gruppe.de/en/;N/A;2024
19032544;RETHMANN;ACTIVITY;https://regnskaber.cvrapi.dk/70001091/amNsb3VkczovLzAzL2FiL2MyL2M1L2NjLzJmYjktNDcyZS04NzhjLTQwZGIwM2MwNDZlOA.pdf;E38;N/A;2024
19032847;MITSUI & CO LTD;COUNTRY;https://www.mitsui.com/jp/en/company/outline/worldwide/japan/index.html;JP;N/A;2024
19032847;MITSUI & CO LTD;EMPLOYEES;https://www.mitsui.com/jp/en/company/outline/profile/index.html;56400;N/A;2025
19032847;MITSUI & CO LTD;TURNOVER;https://macrotrends.net/stocks/charts/MITSY/mitsui/revenue;91942000000;USD;2024
19032847;MITSUI & CO LTD;ASSETS;https://www.mitsui.com/jp/en/ir/library/meeting/pdf/en_253_4q_ta.pdf;16899502000;JPY;2024
19032847;MITSUI & CO LTD;WEBSITE;https://www.mitsui.com/;https://www.mitsui.com/;N/A;2024
19032847;MITSUI & CO LTD;ACTIVITY;https://www.mitsui.com/jp/en/ir/library/meeting/pdf/en_243_4q_ta.pdf;B06;N/A;2024
19037620;JBS S.A.;COUNTRY;https://en.wikipedia.org/wiki/JBS_S.A.;BR;N/A;2024
19037620;JBS S.A.;EMPLOYEES;https://www.macrotrends.net/stocks/charts/JBSAY/jbs-sa/number-of-employees;280000;N/A;2024
19037620;JBS S.A.;TURNOVER;https://mediaroom.jbs.com.br/noticia/jbs-reports-growth-across-all-business-units-in;24300000000;USD;2024
19037620;JBS S.A.;ASSETS;https://companiesmarketcap.com/jbs/total-assets/;40680000000;USD;2024
19037620;JBS S.A.;WEBSITE;https://www.jbs.com.br/en/;https://www.jbs.com.br/en/;N/A;2024
19037620;JBS S.A.;ACTIVITY;http://pdf.secdatabase.com/2782/0001213900-24-098139.pdf;C10;N/A;2024
19037648;H & M HENNES & MAURITZ;COUNTRY;https://en.wikipedia.org/wiki/H%26M;SE;N/A;2024
19037648;H & M HENNES & MAURITZ;EMPLOYEES;https://www.statista.com/statistics/267375/number-of-hundm-employees-worldwide/;97710;N/A;2024
19037648;H & M HENNES & MAURITZ;TURNOVER;https://hmgroup.com/news/h-m-hennes-mauritz-ab-full-year-report-2024/;234478000;SEK;2024
19037648;H & M HENNES & MAURITZ;ASSETS;https://hmgroup.com/wp-content/uploads/2025/01/H-M-Hennes-Mauritz-AB-Full-year-report-2024.pdf;18021400000;SEK;2024
19037648;H & M HENNES & MAURITZ;WEBSITE;https://www2.hm.com/it_it/index.html?srsltid=AfmBOooPYHnINnKa0bugHgd_VhBzBhWbncVGUmJY0bYZdS9A9w5gp23J;https://www2.hm.com/it_it/index.html?srsltid=AfmBOooPYHnINnKa0bugHgd_VhBzBhWbncVGUmJY0bYZdS9A9w5gp23J;N/A;2024
19037648;H & M HENNES & MAURITZ;ACTIVITY;https://hmgroup.com/wp-content/uploads/2025/01/H-M-Hennes-Mauritz-AB-Full-year-report-2024.pdf;G47;N/A;2024
19041196;MERCEDES-BENZ GROUP;COUNTRY;https://group.mercedes-benz.com/careers/about-us/locations/location-detail-page-5135.html;DE;N/A;2024
19041196;MERCEDES-BENZ GROUP;EMPLOYEES;https://stockanalysis.com/quote/otc/MBGYY/employees/;175264;N/A;2024
19041196;MERCEDES-BENZ GROUP;TURNOVER;https://www.mercedes-benz-mobility.com/en/who-we-are/key-figures/annual-report/2024/;145600000000;EUR;2024
19041196;MERCEDES-BENZ GROUP;ASSETS;https://www.statista.com/statistics/1299943/total-assets-mercedes-benz-group/;265000000000;EUR;2024
19041196;MERCEDES-BENZ GROUP;WEBSITE;https://group.mercedes-benz.com/en/;https://group.mercedes-benz.com/en/;N/A;2024
19041196;MERCEDES-BENZ GROUP;ACTIVITY;https://firstclassdemandnotes.com/file/doc/current-financial-statements.pdf;K64;N/A;2024
19041914;PEPSICO INC;COUNTRY;https://en.wikipedia.org/wiki/PepsiCo;US;N/A;2024
19041914;PEPSICO INC;EMPLOYEES;https://www.statista.com/statistics/536974/pepsico-s-number-of-employees-worldwide/;319000;N/A;2024
19041914;PEPSICO INC;TURNOVER;https://investors.pepsico.com/docs/default-source/investors/q4-2024/q4-2024-earnings-release_tgzvps60bh39qrbu.pdf;91854000000;USD;2024
19041914;PEPSICO INC;ASSETS;https://www.macrotrends.net/stocks/charts/PEP/pepsico/total-assets;99467000000;USD;2024
19041914;PEPSICO INC;WEBSITE;https://pepsico.co.it/;https://pepsico.co.it/;N/A;2024
19041914;PEPSICO INC;ACTIVITY;https://investors.pepsico.com/docs/default-source/investors/q4-2024/q4-2024-form-10k_kgcva0jf89d2927o.pdf;C10;N/A;2024
19042061;COMPASS GROUP PLC;COUNTRY;https://en.wikipedia.org/wiki/Compass_Group;GB;N/A;2024
19042061;COMPASS GROUP PLC;EMPLOYEES;https://www.compass-group.com/en/who-we-are.html;580000;N/A;2024
19042061;COMPASS GROUP PLC;TURNOVER;https://www.compass-group.com/en/investors/annual-report-2024.html;42002000000;USD;2024
19042061;COMPASS GROUP PLC;ASSETS;https://www.macrotrends.net/stocks/charts/CMPGY/compass-group/total-assets;24349000000;USD;2024
19042061;COMPASS GROUP PLC;WEBSITE;https://www.compass-group.com/en/index.html;https://www.compass-group.com/en/index.html;N/A;2024
19042061;COMPASS GROUP PLC;ACTIVITY;https://www.compass-group.com/content/dam/compass-group/corporate/oar-2024/annual-report-2024.pdf;I56;N/A;2024
19044103;ATOS SE;COUNTRY;https://en.wikipedia.org/wiki/Atos;FR;N/A;2024
19044103;ATOS SE;EMPLOYEES;https://stockanalysis.com/quote/epa/ATO/employees/;71279;N/A;2024
19044103;ATOS SE;TURNOVER;https://atos.net/en/2025/press-release_2025_03_05/atos-reports-full-year-2024-results;9577000000;EUR;2024
19044103;ATOS SE;ASSETS;https://s4ijy6puj3ctjs749g2y.stockviz.com/en/ATO.PA/total-assets;8540000000;USD;2024
19044103;ATOS SE;WEBSITE;https://atos.net/en;https://atos.net/en;N/A;2024
19044103;ATOS SE;ACTIVITY;https://atos.net/wp-content/uploads/2025/03/PR-Atos-FY-2024-results.pdf;J63;N/A;2024
19044732;VOLKSWAGEN;COUNTRY;https://www.volkswagen-group.com/en/about-us-16013;DE;N/A;2024
19044732;VOLKSWAGEN;EMPLOYEES;https://annualreport2024.volkswagen-group.com/group-management-report/business-development/total-workforce.html;679472;N/A;2024
19044732;VOLKSWAGEN;TURNOVER;https://www.volkswagen-group.com/en/annual-report-and-full-year-results-2024-19005;324700000000;EUR;2024
19044732;VOLKSWAGEN;ASSETS;https://annualreport2024.volkswagen-group.com/group-management-report/volkswagen-ag/net-assets-and-financial-position.html;210073000000;EUR;2024
19044732;VOLKSWAGEN;WEBSITE;https://www.volkswagen.it/it.html;https://www.volkswagen.it/it.html;N/A;2024
19044732;VOLKSWAGEN;ACTIVITY;https://uploads.vw-mms.de/system/production/documents/cws/002/931/file_en/953dcbb8e57270df70ca288218092dba4721fd63/Y_2024_e.pdf?1742480062;C29;N/A;2024
19045186;TOYOTA MOTOR CORPORATION;COUNTRY;https://global.toyota/en/company/profile/overview/index.html;JP;N/A;2024
19045186;TOYOTA MOTOR CORPORATION;EMPLOYEES;https://macrotrends.net/stocks/charts/TM/toyota/number-of-employees;380793;N/A;2024
19045186;TOYOTA MOTOR CORPORATION;TURNOVER;https://global.toyota/pages/global_toyota/ir/financial-results/2024_4q_presentation_en.pdf;45095300000;JPY;2024
19045186;TOYOTA MOTOR CORPORATION;ASSETS;https://macrotrends.net/stocks/charts/TM/toyota/total-assets;621789000000;USD;2024
19045186;TOYOTA MOTOR CORPORATION;WEBSITE;https://global.toyota/en/index.html;https://global.toyota/en/index.html;N/A;2024
19045186;TOYOTA MOTOR CORPORATION;ACTIVITY;https://global.toyota/pages/global_toyota/ir/financial-results/2024_4q_summary_en.pdf;C29;N/A;2024
19050011;DEUTSCHE TELEKOM;COUNTRY;https://en.wikipedia.org/wiki/Deutsche_Telekom;DE;N/A;2024
19050011;DEUTSCHE TELEKOM;EMPLOYEES;https://www.telekom.com/en/company/companyprofile/company-profile-625808;200000;N/A;2024
19050011;DEUTSCHE TELEKOM;TURNOVER;https://www.telekom.com/en/media/media-information/archive/financial-report-2024-1088068;115800000000;EUR;2024
19050011;DEUTSCHE TELEKOM;ASSETS;https://report.telekom.com/annual-report-2024/management-report/development-of-business-in-the-group/net-assets-of-the-group.html;304934000000;EUR;2024
19050011;DEUTSCHE TELEKOM;WEBSITE;https://www.telekom.com/en;https://www.telekom.com/en;N/A;2024
19050011;DEUTSCHE TELEKOM;ACTIVITY;https://www.telekom.com/resource/blob/1085970/9e25d438580a5e3f39521fd94ed5e48c/dt-24-annual-report-data.pdf;J61;N/A;2024
19050406;ITOCHU CORPORATION;COUNTRY;https://www.itochu.co.jp/en/about/profile/index.html;JP;N/A;2024
19050406;ITOCHU CORPORATION;EMPLOYEES;https://www.itochu.co.jp/en/csr/society/employee/employee_benefits/index.html;110000;N/A;2024
19050406;ITOCHU CORPORATION;TURNOVER;https://www.itochu.co.jp/en/files/FIR2024E.pdf;14029910;JPY;2024
19050406;ITOCHU CORPORATION;ASSETS;https://www.itochu.co.jp/en/files/FIR2024E.pdf;14489701;JPY;2024
19050406;ITOCHU CORPORATION;WEBSITE;https://www.itochu.co.jp/en/index.html;https://www.itochu.co.jp/en/index.html;N/A;2024
19050406;ITOCHU CORPORATION;ACTIVITY;https://www.itochu.co.jp/en/files/FIR2024E.pdf;K64;N/A;2024
19052995;ALSTOM;COUNTRY;https://en.wikipedia.org/wiki/Alstom;FR;N/A;2024
19052995;ALSTOM;EMPLOYEES;https://en.wikipedia.org/wiki/Alstom;80000;N/A;2024
19052995;ALSTOM;TURNOVER;https://www.alstom.com/press-releases-news/2025/5/fy-202425-alstom-delivers-solid-profit-and-cash-medium-term-ambitions-confirmed;18500000000;EUR;2024
19052995;ALSTOM;ASSETS;https://companiesmarketcap.com/eur/alstom/total-assets/;33250000000;EUR;2024
19052995;ALSTOM;WEBSITE;https://www.alstom.com/;https://www.alstom.com/;N/A;2024
19052995;ALSTOM;ACTIVITY;https://www.alstom.com/sites/alstom.com/files/2025/05/13/20250514_Alstom_FY_%202024_25_Annual_Results_Management_Report_EN.pdf;H49;N/A;2024
19053695;DANONE;COUNTRY;https://en.wikipedia.org/wiki/Danone;FR;N/A;2024
19053695;DANONE;EMPLOYEES;https://www.macrotrends.net/stocks/charts/DANOY/danone/number-of-employees;89528;N/A;2024
19053695;DANONE;TURNOVER;https://www.danone.com/newsroom/press-releases/full-year-results-2024.html;27376000000;EUR;2024
19053695;DANONE;ASSETS;https://www.macrotrends.net/stocks/charts/DANOY/danone/total-assets;49010000000;USD;2024
19053695;DANONE;WEBSITE;https://www.danone.com/;https://www.danone.com/;N/A;2024
19053695;DANONE;ACTIVITY;https://www.danone.com/content/dam/corp/global/danonecom/investors/en-consolidated-accounts/2024/consolidatedaccountsdanone2024.pdf;C10;N/A;2024
19057037;THERMO FISHER SCIENTIFIC INC.;COUNTRY;https://corporate.thermofisher.com/content/tfcorpsite/us/en/index/contact-us.html;US;N/A;2024
19057037;THERMO FISHER SCIENTIFIC INC.;EMPLOYEES;https://www.macrotrends.net/stocks/charts/TMO/thermo-fisher-scientific/number-of-employees;125000;N/A;2024
19057037;THERMO FISHER SCIENTIFIC INC.;TURNOVER;https://s27.q4cdn.com/797047529/files/doc_financials/2024/ar/2024-Annual-Report.pdf;42880000000;USD;2024
19057037;THERMO FISHER SCIENTIFIC INC.;ASSETS;https://www.statista.com/statistics/1101055/thermo-fisher-scientific-total-assets/;97320000000;USD;2024
19057037;THERMO FISHER SCIENTIFIC INC.;WEBSITE;https://www.thermofisher.com/us/en/home.html;https://www.thermofisher.com/us/en/home.html;N/A;2024
19057037;THERMO FISHER SCIENTIFIC INC.;ACTIVITY;https://s27.q4cdn.com/797047529/files/doc_financials/2024/ar/2024-Annual-Report.pdf;Q86;N/A;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;COUNTRY;https://group.ntt/en/corporate/overview/;JP;N/A;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;EMPLOYEES;https://group.ntt/en/corporate/overview/;338467;N/A;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;TURNOVER;https://group.ntt/en/ir/library/results/2024/pdf/fy2024q3kessan0207e.pdf;13460000000;JPY;2025
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;ASSETS;https://www.macrotrends.net/stocks/charts/NTTYY/nippon-telegraph-and-telephone/total-assets;204269000000;USD;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;WEBSITE;https://group.ntt/en/;https://group.ntt/en/;N/A;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;ACTIVITY;https://group.ntt/en/ir/library/results/2024/pdf/fy2024q4kessan0509e.pdf;J61;N/A;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;COUNTRY;https://zgh.com/contact/?lang=en;CN;N/A;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;EMPLOYEES;https://zgh.com/overview/?lang=en;140000;N/A;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;TURNOVER;https://global.geely.com/en/news/2025/geely-automobile-records-revenue-profit-2024;240000000000;CNY;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;ASSETS;;;;
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;WEBSITE;https://zgh.com/?lang=en;https://zgh.com/?lang=en;N/A;2024
